article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
829665002,829665,MARY KATE EARMUFFS NEW,75,Hat/beanie,Accessories,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Earmuffs in faux fur with a plastic headband covered in imitation leather. Polyester filling.
829687002,829687,4p Marquise pins,72,Hair clip,Accessories,1010009,Glittering/Metallic,11,Off White,1,Dusty Light,9,White,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Hair grips in metal decorated with sparkly stones in plastic and glass. Length 6 cm.
829693002,829693,GRECO HALF-ZIP PILE,308,Hoodie,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Top in soft pile with a high collar, zip at the top, dropped shoulders, long sleeves and ribbed cuffs."
829693003,829693,GRECO HALF-ZIP PILE,308,Hoodie,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,9,White,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Top in soft pile with a high collar, zip at the top, dropped shoulders, long sleeves and ribbed cuffs."
829717001,829717,Mignon body,256,Bodysuit,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Fitted jersey body with a slightly wider neckline, 3/4-length puff sleeves with gathered seams, and press-studs at the crotch."
829717003,829717,Mignon body,256,Bodysuit,Garment Upper body,1010006,Dot,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Fitted jersey body with a slightly wider neckline, 3/4-length puff sleeves with gathered seams, and press-studs at the crotch."
829783001,829783,Amazing  Dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Knee-length, fitted dress in stretch jersey with a V-neck and sewn-in wrapover at the front with a decorative tie detail at one side. Long sleeves and an asymmetric hem. Slightly longer at the back. Unlined."
829783005,829783,Amazing  Dress,265,Dress,Garment Full body,1010016,Solid,32,Orange,7,Medium,3,Orange,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Knee-length, fitted dress in stretch jersey with a V-neck and sewn-in wrapover at the front with a decorative tie detail at one side. Long sleeves and an asymmetric hem. Slightly longer at the back. Unlined."
829783006,829783,Amazing  Dress,265,Dress,Garment Full body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Knee-length, fitted dress in stretch jersey with a V-neck and sewn-in wrapover at the front with a decorative tie detail at one side. Long sleeves and an asymmetric hem. Slightly longer at the back. Unlined."
829812001,829812,Miss Fluffy Coat,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Straight-cut coat in felted fabric with a collar, zip down the front, patch front pockets and faux fur cuffs. Lined."
829812002,829812,Miss Fluffy Coat,262,Jacket,Garment Upper body,1010016,Solid,52,Pink,2,Medium Dusty,4,Pink,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Straight-cut coat in felted fabric with a collar, zip down the front, patch front pockets and faux fur cuffs. Lined."
829845004,829845,Palermo piquet henley,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Fitted jumper in a soft, rib-knit cotton blend with a collar, V-neck and long sleeves."
829845005,829845,Palermo piquet henley,252,Sweater,Garment Upper body,1010016,Solid,91,Light Green,1,Dusty Light,19,Green,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Fitted jumper in a soft, rib-knit cotton blend with a collar, V-neck and long sleeves."
829845006,829845,Palermo piquet henley,252,Sweater,Garment Upper body,1010016,Solid,10,White,1,Dusty Light,9,White,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Fitted jumper in a soft, rib-knit cotton blend with a collar, V-neck and long sleeves."
829846002,829846,Brienne tulle skirt,275,Skirt,Garment Lower body,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,Calf-length circular skirt in tulle with a high waist and wide elastic waistband. Jersey lining.
829882004,829882,TERESA HW shorts,274,Shorts,Garment Lower body,1010016,Solid,52,Pink,2,Medium Dusty,4,Pink,8397,Ladies Sport Woven,S,Sport,26,Sport,5,Ladies H&M Sport,1001,Unknown,"Sports shorts in crisp, fast-drying functional fabric. High waist with wide, covered elastication and an elastic drawstring, and side pockets."
829883002,829883,TP Torkel 2-pack tanktop,253,Vest top,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,7668,Kids Boy Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,"Vest tops in soft, ribbed organic cotton jersey with ribbing around the neckline and armholes."
829931002,829931,CREW NECK NASA,252,Sweater,Garment Upper body,1010008,Front print,9,Black,4,Dark,5,Black,1670,Jersey License,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Top in soft, printed sweatshirt fabric made from a cotton blend. Dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem. Soft brushed inside."
829977002,829977,Joli Party tee,255,T-shirt,Garment Upper body,1010008,Front print,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,Straight-cut top in jersey made from a cotton blend with beaded embroidery at the top and short sleeves.
829977003,829977,Joli Party tee,255,T-shirt,Garment Upper body,1010002,Application/3D,43,Dark Red,4,Dark,18,Red,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,Straight-cut top in jersey made from a cotton blend with beaded embroidery at the top and short sleeves.
829977004,829977,Joli Party tee,255,T-shirt,Garment Upper body,1010008,Front print,10,White,3,Light,9,White,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,Straight-cut top in jersey made from a cotton blend with beaded embroidery at the top and short sleeves.
829978001,829978,Kelly glitter cardigan,245,Cardigan,Garment Upper body,1010009,Glittering/Metallic,11,Off White,1,Dusty Light,9,White,7618,Kids Girl Knitwear,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1003,Knitwear,"Cardigan in a soft, fluffy knit containing glittery threads with buttons down the front and ribbing around the neckline, cuffs and hem."
829991001,829991,Mimosa Dahlia Hipster,286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Hipster briefs in lace with a low waist, lined gusset and cutaway coverage at the back."
829991002,829991,Mimosa Dahlia Hipster,286,Underwear bottom,Underwear,1010016,Solid,10,White,3,Light,9,White,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Hipster briefs in lace with a low waist, lined gusset and cutaway coverage at the back."
829991003,829991,Mimosa Dahlia Hipster,286,Underwear bottom,Underwear,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Hipster briefs in lace with a low waist, lined gusset and cutaway coverage at the back."
829991004,829991,Mimosa Dahlia Hipster,286,Underwear bottom,Underwear,1010016,Solid,71,Light Blue,1,Dusty Light,2,Blue,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Hipster briefs in lace with a low waist, lined gusset and cutaway coverage at the back."
830016001,830016,Roxy,252,Sweater,Garment Upper body,1010005,Colour blocking,9,Black,4,Dark,5,Black,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Boxy-style jumper in a soft knit with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem. The polyester content of the jumper is recycled."
830016002,830016,Roxy,252,Sweater,Garment Upper body,1010005,Colour blocking,6,Light Grey,1,Dusty Light,-1,Unknown,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Boxy-style jumper in a soft knit with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem. The polyester content of the jumper is recycled."
830016003,830016,Roxy,252,Sweater,Garment Upper body,1010005,Colour blocking,13,Beige,2,Medium Dusty,11,Beige,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Boxy-style jumper in a soft knit with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem. The polyester content of the jumper is recycled."
830016007,830016,Roxy,252,Sweater,Garment Upper body,1010005,Colour blocking,52,Pink,7,Medium,4,Pink,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Boxy-style jumper in a soft knit with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem. The polyester content of the jumper is recycled."
830100001,830100,Jax Rib Softtop 2pk,306,Bra,Underwear,1010020,Contrast,6,Light Grey,1,Dusty Light,12,Grey,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired bras in cotton jersey, one ribbed. Adjustable shoulder straps, removable inserts that shape the bust and provide good support, and a wide elastic hem. No fasteners."
830100002,830100,Jax Rib Softtop 2pk,306,Bra,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired bras in cotton jersey, one ribbed. Adjustable shoulder straps, removable inserts that shape the bust and provide good support, and a wide elastic hem. No fasteners."
830156001,830156,A-band Princess PU Crown,74,Hair/alice band,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4313,Girls Small Acc/Bags,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,Glittery Alice band with a tulle-decorated crown that has pearly plastic beads on top.
830166002,830166,Blondie Dress,265,Dress,Garment Full body,1010022,Jacquard,9,Black,4,Dark,5,Black,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Long dress in airy chiffon with a deep V-neck that has a concealed hook-and-eye fastener at the bottom. Gathers at the shoulders for a gentle draping effect, long balloon sleeves and narrow cuffs with a covered button. Seam with narrow, concealed elastication at the waist, and a gently flared skirt."
830166004,830166,Blondie Dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Long dress in airy chiffon with a deep V-neck that has a concealed hook-and-eye fastener at the bottom. Gathers at the shoulders for a gentle draping effect, long balloon sleeves and narrow cuffs with a covered button. Seam with narrow, concealed elastication at the waist, and a gently flared skirt."
830185001,830185,Polly Jean PU,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short skirt in grained imitation leather with a regular waist and visible zip at the front. Detachable metal chain with a carabiner hook at each end, and fake front pockets with a zip at the top. Lined."
830195001,830195,IRIS CROPPED DENIM SHIRT,259,Shirt,Garment Upper body,1010023,Denim,72,Blue,7,Medium,2,Blue,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Straight-cut, cropped shirt in lightweight washed cotton denim with a collar and concealed button band down the front. Yoke at the back and short sleeves with sewn-in turn-ups."
830273002,830273,Logan ss aop,259,Shirt,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,5767,Shirt,F,Menswear,3,Menswear,21,Contemporary Casual,1011,Shirts,"Short-sleeved shirt in a patterned viscose weave with a resort collar, French front and straight-cut hem with slits in the sides."
830313001,830313,LOGG Celine dress,265,Dress,Garment Full body,1010016,Solid,52,Pink,1,Dusty Light,4,Pink,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"V-neck dress in soft, ribbed jersey with a lightly brushed finish. Dropped shoulders, 3/4-length sleeves, a detachable tie belt at the waist and high slits in the sides."
830322001,830322,ED Nemo sequin top,254,Top,Garment Upper body,1010015,Sequin,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Straight-cut top in sequined mesh with a round neckline, short sleeves and short slits in the sides. Jersey lining."
830360001,830360,H2 Carnation solid,272,Trousers,Garment Lower body,1010016,Solid,14,Dark Beige,4,Dark,11,Beige,3090,Campaigns,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1023,Special Offers,"Trousers in a soft weave made from viscose and recycled polyester. Covered elastication and a drawstring at the waist, side pockets and straight, wide legs with sewn-in creases."
830365001,830365,Anais.,258,Blouse,Garment Upper body,1010022,Jacquard,9,Black,4,Dark,5,Black,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,Blouse in woven fabric with a sweetheart neckline and long puff sleeves that are elasticated at the top and have a covered button at the cuffs. Gathered elastication at the front and down the sides and a smocked section at the back. Unlined.
830365002,830365,Anais.,258,Blouse,Garment Upper body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,Blouse in woven fabric with a sweetheart neckline and long puff sleeves that are elasticated at the top and have a covered button at the cuffs. Gathered elastication at the front and down the sides and a smocked section at the back. Unlined.
830365003,830365,Anais.,258,Blouse,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,Blouse in woven fabric with a sweetheart neckline and long puff sleeves that are elasticated at the top and have a covered button at the cuffs. Gathered elastication at the front and down the sides and a smocked section at the back. Unlined.
830417001,830417,MC Hibiscus top,254,Top,Garment Upper body,1010016,Solid,43,Dark Red,7,Medium,18,Red,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Long-sleeved top in soft jersey with a V-neck, sewn-in wrapover at the front, seam at the waist and peplum."
830417003,830417,MC Hibiscus top,254,Top,Garment Upper body,1010016,Solid,93,Dark Green,4,Dark,19,Green,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Long-sleeved top in soft jersey with a V-neck, sewn-in wrapover at the front, seam at the waist and peplum."
830485001,830485,POW Hide trouser,273,Leggings/Tights,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Trousers in imitation leather with a high waist, zip fly and press-stud, fake welt back pockets and slim legs."
